blm_category,missing_id
biolink:NucleicAcidEntity,UMLS:C1564291
biolink:NucleicAcidEntity,UMLS:C5240944
biolink:NucleicAcidEntity,UMLS:C3273547
biolink:NucleicAcidEntity,UMLS:C3272504
biolink:NucleicAcidEntity,UMLS:C0023101
biolink:NucleicAcidEntity,UMLS:C4283933
biolink:NucleicAcidEntity,UMLS:C1521048
biolink:NucleicAcidEntity,UMLS:C2987047
biolink:NucleicAcidEntity,UMLS:C0642228
biolink:NucleicAcidEntity,UMLS:C3890011
biolink:NucleicAcidEntity,UMLS:C4085193
biolink:NucleicAcidEntity,UMLS:C3540812
biolink:NucleicAcidEntity,UMLS:C4553633
biolink:NucleicAcidEntity,UMLS:C3811698
biolink:NucleicAcidEntity,UMLS:C0283222
biolink:NucleicAcidEntity,UMLS:C1706382
biolink:NucleicAcidEntity,UMLS:C0659434
biolink:NucleicAcidEntity,UMLS:C3890909
biolink:NucleicAcidEntity,UMLS:C0049661
biolink:NucleicAcidEntity,UMLS:C3812675
biolink:NucleicAcidEntity,UMLS:C0079517
biolink:NucleicAcidEntity,UMLS:C4521357
biolink:NucleicAcidEntity,UMLS:C3540540
biolink:NucleicAcidEntity,UMLS:C0077069
biolink:NucleicAcidEntity,UMLS:C3539630
biolink:NucleicAcidEntity,UMLS:C0049283
biolink:NucleicAcidEntity,UMLS:C5401284
biolink:NucleicAcidEntity,UMLS:C1708629
biolink:NucleicAcidEntity,UMLS:C1704850
biolink:NucleicAcidEntity,UMLS:C3812692
biolink:NucleicAcidEntity,UMLS:C3890744
biolink:NucleicAcidEntity,UMLS:C1708304
biolink:NucleicAcidEntity,UMLS:C1706389
biolink:NucleicAcidEntity,UMLS:C1704964
biolink:NucleicAcidEntity,UMLS:C3890893
biolink:NucleicAcidEntity,UMLS:C0620056
biolink:NucleicAcidEntity,UMLS:C1705709
biolink:NucleicAcidEntity,UMLS:C2348720
biolink:NucleicAcidEntity,UMLS:C0010731
biolink:NucleicAcidEntity,UMLS:C1956150
biolink:NucleicAcidEntity,UMLS:C0640740
biolink:NucleicAcidEntity,UMLS:C2348497
biolink:NucleicAcidEntity,UMLS:C1705608
biolink:NucleicAcidEntity,UMLS:C0532982
biolink:NucleicAcidEntity,UMLS:C1704923
biolink:NucleicAcidEntity,UMLS:C2825927
biolink:NucleicAcidEntity,UMLS:C0076578
biolink:NucleicAcidEntity,UMLS:C4283853
biolink:NucleicAcidEntity,UMLS:C0610397
biolink:NucleicAcidEntity,UMLS:C3811167
biolink:NucleicAcidEntity,UMLS:C4723864
biolink:NucleicAcidEntity,UMLS:C1213645
biolink:NucleicAcidEntity,UMLS:C4049721
biolink:NucleicAcidEntity,UMLS:C3273418
biolink:NucleicAcidEntity,UMLS:C1704822
biolink:NucleicAcidEntity,UMLS:C1337054
biolink:NucleicAcidEntity,UMLS:C3539722
biolink:NucleicAcidEntity,UMLS:C4284000
biolink:NucleicAcidEntity,UMLS:C0057441
biolink:NucleicAcidEntity,UMLS:C0045129
biolink:NucleicAcidEntity,UMLS:C5202864
biolink:NucleicAcidEntity,UMLS:C0607752
biolink:NucleicAcidEntity,UMLS:C1520535
biolink:NucleicAcidEntity,UMLS:C4723851
biolink:NucleicAcidEntity,UMLS:C1707871
biolink:NucleicAcidEntity,UMLS:C0625902
biolink:NucleicAcidEntity,UMLS:C1514152
biolink:NucleicAcidEntity,UMLS:C1481668
biolink:NucleicAcidEntity,UMLS:C0384857
biolink:NucleicAcidEntity,UMLS:C4284743
biolink:NucleicAcidEntity,UMLS:C4744819
biolink:NucleicAcidEntity,UMLS:C1706646
biolink:NucleicAcidEntity,UMLS:C1704802
biolink:NucleicAcidEntity,UMLS:C0615889
biolink:NucleicAcidEntity,UMLS:C3539729
biolink:NucleicAcidEntity,UMLS:C1704846
biolink:NucleicAcidEntity,UMLS:C4521360
biolink:NucleicAcidEntity,UMLS:C3542480
biolink:NucleicAcidEntity,UMLS:C0616789
biolink:NucleicAcidEntity,UMLS:C2699751
biolink:NucleicAcidEntity,UMLS:C3891075
biolink:NucleicAcidEntity,UMLS:C1708444
biolink:NucleicAcidEntity,UMLS:C0282520
biolink:NucleicAcidEntity,UMLS:C0647047
biolink:NucleicAcidEntity,UMLS:C3539690
biolink:NucleicAcidEntity,UMLS:C2985124
biolink:NucleicAcidEntity,UMLS:C0041988
biolink:NucleicAcidEntity,UMLS:C1705437
biolink:NucleicAcidEntity,UMLS:C1706243
biolink:NucleicAcidEntity,UMLS:C1704978
biolink:NucleicAcidEntity,UMLS:C3272369
biolink:NucleicAcidEntity,UMLS:C1706157
biolink:NucleicAcidEntity,UMLS:C3827356
biolink:NucleicAcidEntity,UMLS:C0013462
biolink:NucleicAcidEntity,UMLS:C3538821
biolink:NucleicAcidEntity,UMLS:C1706883
biolink:NucleicAcidEntity,UMLS:C0054150
biolink:NucleicAcidEntity,UMLS:C0752400
biolink:NucleicAcidEntity,UMLS:C2825975
biolink:NucleicAcidEntity,UMLS:C1710691
biolink:NucleicAcidEntity,UMLS:C0028953
biolink:NucleicAcidEntity,UMLS:C0048568
biolink:NucleicAcidEntity,UMLS:C0046787
biolink:NucleicAcidEntity,UMLS:C1705548
biolink:NucleicAcidEntity,UMLS:C0623542
biolink:NucleicAcidEntity,UMLS:C0528412
biolink:NucleicAcidEntity,UMLS:C5239846
biolink:NucleicAcidEntity,UMLS:C1708598
biolink:NucleicAcidEntity,UMLS:C3814810
biolink:NucleicAcidEntity,UMLS:C1708417
biolink:NucleicAcidEntity,UMLS:C0631474
biolink:NucleicAcidEntity,UMLS:C0968434
biolink:NucleicAcidEntity,UMLS:C3272493
biolink:NucleicAcidEntity,UMLS:C1710330
biolink:NucleicAcidEntity,UMLS:C3812251
biolink:NucleicAcidEntity,UMLS:C0242827
biolink:NucleicAcidEntity,UMLS:C0073434
biolink:NucleicAcidEntity,UMLS:C1706327
biolink:NucleicAcidEntity,UMLS:C0049174
biolink:NucleicAcidEntity,UMLS:C0075460
biolink:NucleicAcidEntity,UMLS:C1706898
biolink:NucleicAcidEntity,UMLS:C3889649
biolink:NucleicAcidEntity,UMLS:C4086619
biolink:NucleicAcidEntity,UMLS:C0381312
biolink:NucleicAcidEntity,UMLS:C1710295
biolink:NucleicAcidEntity,UMLS:C0050041
biolink:NucleicAcidEntity,UMLS:C3813202
biolink:NucleicAcidEntity,UMLS:C1520853
biolink:NucleicAcidEntity,UMLS:C0033755
biolink:NucleicAcidEntity,UMLS:C5240588
biolink:NucleicAcidEntity,UMLS:C0600443
biolink:NucleicAcidEntity,UMLS:C2699841
biolink:NucleicAcidEntity,UMLS:C3812221
biolink:NucleicAcidEntity,UMLS:C1708436
biolink:NucleicAcidEntity,UMLS:C1610276
biolink:NucleicAcidEntity,UMLS:C1705587
biolink:NucleicAcidEntity,UMLS:C4553210
biolink:NucleicAcidEntity,UMLS:C3273860
biolink:NucleicAcidEntity,UMLS:C2697648
biolink:NucleicAcidEntity,UMLS:C3538691
biolink:NucleicAcidEntity,UMLS:C1458391
biolink:NucleicAcidEntity,UMLS:C3273676
biolink:NucleicAcidEntity,UMLS:C3889655
biolink:NucleicAcidEntity,UMLS:C1706513
biolink:NucleicAcidEntity,UMLS:C1704983
biolink:NucleicAcidEntity,UMLS:C0040562
biolink:NucleicAcidEntity,UMLS:C0624197
biolink:NucleicAcidEntity,UMLS:C1481742
biolink:NucleicAcidEntity,UMLS:C1705776
biolink:NucleicAcidEntity,UMLS:C4330598
biolink:NucleicAcidEntity,UMLS:C1704811
biolink:NucleicAcidEntity,UMLS:C3273767
biolink:NucleicAcidEntity,UMLS:C1705963
biolink:NucleicAcidEntity,UMLS:C2986640
biolink:NucleicAcidEntity,UMLS:C1481586
biolink:NucleicAcidEntity,UMLS:C0600508
biolink:NucleicAcidEntity,UMLS:C3889418
biolink:NucleicAcidEntity,UMLS:C3542429
biolink:NucleicAcidEntity,UMLS:C0044468
biolink:NucleicAcidEntity,UMLS:C1705554
biolink:NucleicAcidEntity,UMLS:C0064977
biolink:NucleicAcidEntity,UMLS:C3541285
biolink:NucleicAcidEntity,UMLS:C0919257
biolink:NucleicAcidEntity,UMLS:C0297128
biolink:NucleicAcidEntity,UMLS:C0528272
biolink:NucleicAcidEntity,UMLS:C3273612
biolink:NucleicAcidEntity,UMLS:C0443600
biolink:NucleicAcidEntity,UMLS:C2825998
biolink:NucleicAcidEntity,UMLS:C0035668
biolink:NucleicAcidEntity,UMLS:C3541874
biolink:NucleicAcidEntity,UMLS:C4289939
biolink:NucleicAcidEntity,UMLS:C3274850
biolink:NucleicAcidEntity,UMLS:C1313459
biolink:NucleicAcidEntity,UMLS:C0047585
biolink:NucleicAcidEntity,UMLS:C3538794
biolink:NucleicAcidEntity,UMLS:C0389303
biolink:NucleicAcidEntity,UMLS:C0051285
biolink:NucleicAcidEntity,UMLS:C2986868
biolink:NucleicAcidEntity,UMLS:C1706506
biolink:NucleicAcidEntity,UMLS:C0081378
biolink:NucleicAcidEntity,UMLS:C0382377
biolink:NucleicAcidEntity,UMLS:C4049726
biolink:NucleicAcidEntity,UMLS:C1565486
biolink:NucleicAcidEntity,UMLS:C3890396
biolink:NucleicAcidEntity,UMLS:C2984880
biolink:NucleicAcidEntity,UMLS:C3273762
biolink:NucleicAcidEntity,UMLS:C2827570
biolink:NucleicAcidEntity,UMLS:C2349178
biolink:NucleicAcidEntity,UMLS:C1705298
biolink:NucleicAcidEntity,UMLS:C3814455
biolink:NucleicAcidEntity,UMLS:C1545214
biolink:NucleicAcidEntity,UMLS:C5397190
biolink:NucleicAcidEntity,UMLS:C1709445
biolink:NucleicAcidEntity,UMLS:C1708437
biolink:NucleicAcidEntity,UMLS:C2827451
biolink:NucleicAcidEntity,UMLS:C2825995
biolink:NucleicAcidEntity,UMLS:C3273340
biolink:NucleicAcidEntity,UMLS:C4049718
biolink:NucleicAcidEntity,UMLS:C0244355
biolink:NucleicAcidEntity,UMLS:C1705304
biolink:NucleicAcidEntity,UMLS:C3890779
biolink:NucleicAcidEntity,UMLS:C2697857
biolink:NucleicAcidEntity,UMLS:C0052449
biolink:NucleicAcidEntity,UMLS:C0048797
biolink:NucleicAcidEntity,UMLS:C3541328
biolink:NucleicAcidEntity,UMLS:C3540049
biolink:NucleicAcidEntity,UMLS:C2699244
biolink:NucleicAcidEntity,UMLS:C0057225
biolink:NucleicAcidEntity,UMLS:C2986625
biolink:NucleicAcidEntity,UMLS:C0080632
biolink:NucleicAcidEntity,UMLS:C0297750
biolink:NucleicAcidEntity,UMLS:C1705061
biolink:NucleicAcidEntity,UMLS:C4288795
biolink:NucleicAcidEntity,UMLS:C0667433
biolink:NucleicAcidEntity,UMLS:C1710292
biolink:NucleicAcidEntity,UMLS:C1707087
biolink:NucleicAcidEntity,UMLS:C0733524
biolink:NucleicAcidEntity,UMLS:C3272366
biolink:NucleicAcidEntity,UMLS:C4761741
biolink:NucleicAcidEntity,UMLS:C0659749
biolink:NucleicAcidEntity,UMLS:C1711258
biolink:NucleicAcidEntity,UMLS:C4759862
biolink:NucleicAcidEntity,UMLS:C0206919
biolink:NucleicAcidEntity,UMLS:C4049716
biolink:NucleicAcidEntity,UMLS:C3272786
biolink:NucleicAcidEntity,UMLS:C1705050
biolink:NucleicAcidEntity,UMLS:C3542423
biolink:NucleicAcidEntity,UMLS:C1708010
biolink:NucleicAcidEntity,UMLS:C0210592
biolink:NucleicAcidEntity,UMLS:C4724056
biolink:NucleicAcidEntity,UMLS:C4318420
biolink:NucleicAcidEntity,UMLS:C1704828
biolink:NucleicAcidEntity,UMLS:C0600477
biolink:NucleicAcidEntity,UMLS:C0016344
biolink:NucleicAcidEntity,UMLS:C2825786
biolink:NucleicAcidEntity,UMLS:C4284344
biolink:NucleicAcidEntity,UMLS:C3541252
biolink:NucleicAcidEntity,UMLS:C2987030
biolink:NucleicAcidEntity,UMLS:C3538796
biolink:NucleicAcidEntity,UMLS:C5240817
biolink:NucleicAcidEntity,UMLS:C3538777
biolink:NucleicAcidEntity,UMLS:C4321274
biolink:NucleicAcidEntity,UMLS:C2697657
biolink:NucleicAcidEntity,UMLS:C0806367
biolink:NucleicAcidEntity,UMLS:C0660230
biolink:NucleicAcidEntity,UMLS:C0009287
biolink:NucleicAcidEntity,UMLS:C2826011
biolink:NucleicAcidEntity,UMLS:C4521350
biolink:NucleicAcidEntity,UMLS:C0050822
biolink:NucleicAcidEntity,UMLS:C4553372
biolink:NucleicAcidEntity,UMLS:C2698417
biolink:NucleicAcidEntity,UMLS:C1880879
biolink:NucleicAcidEntity,UMLS:C3889461
biolink:NucleicAcidEntity,UMLS:C1705888
biolink:NucleicAcidEntity,UMLS:C2985251
biolink:NucleicAcidEntity,UMLS:C1705126
biolink:NucleicAcidEntity,UMLS:C0050173
biolink:NucleicAcidEntity,UMLS:C1706517
biolink:NucleicAcidEntity,UMLS:C1481608
biolink:NucleicAcidEntity,UMLS:C0011528
biolink:NucleicAcidEntity,UMLS:C1706599
biolink:NucleicAcidEntity,UMLS:C2699258
biolink:NucleicAcidEntity,UMLS:C1708452
biolink:NucleicAcidEntity,UMLS:C2346596
biolink:NucleicAcidEntity,UMLS:C3891076
biolink:NucleicAcidEntity,UMLS:C0069417
biolink:NucleicAcidEntity,UMLS:C3889716
biolink:NucleicAcidEntity,UMLS:C3889379
biolink:NucleicAcidEntity,UMLS:C0019052
biolink:NucleicAcidEntity,UMLS:C3890002
biolink:NucleicAcidEntity,UMLS:C0390729
biolink:NucleicAcidEntity,UMLS:C0674609
biolink:NucleicAcidEntity,UMLS:C0757471
biolink:NucleicAcidEntity,UMLS:C1706326
biolink:NucleicAcidEntity,UMLS:C0628576
biolink:NucleicAcidEntity,UMLS:C1705301
biolink:NucleicAcidEntity,UMLS:C4723861
biolink:NucleicAcidEntity,UMLS:C3273414
biolink:NucleicAcidEntity,UMLS:C0078236
biolink:NucleicAcidEntity,UMLS:C5239822
biolink:NucleicAcidEntity,UMLS:C0068555
biolink:NucleicAcidEntity,UMLS:C0701305
biolink:NucleicAcidEntity,UMLS:C3890391
biolink:NucleicAcidEntity,UMLS:C0252307
biolink:NucleicAcidEntity,UMLS:C3538756
biolink:NucleicAcidEntity,UMLS:C1707117
biolink:NucleicAcidEntity,UMLS:C3889442
biolink:NucleicAcidEntity,UMLS:C1528494
biolink:NucleicAcidEntity,UMLS:C0101596
biolink:NucleicAcidEntity,UMLS:C0527161
biolink:NucleicAcidEntity,UMLS:C0643012
biolink:NucleicAcidEntity,UMLS:C2825803
biolink:NucleicAcidEntity,UMLS:C1704847
biolink:NucleicAcidEntity,UMLS:C0091118
biolink:NucleicAcidEntity,UMLS:C0045163
biolink:NucleicAcidEntity,UMLS:C1704842
biolink:NucleicAcidEntity,UMLS:C1704878
biolink:NucleicAcidEntity,UMLS:C2698724
biolink:NucleicAcidEntity,UMLS:C3889283
biolink:NucleicAcidEntity,UMLS:C5202972
biolink:NucleicAcidEntity,UMLS:C4553508
biolink:NucleicAcidEntity,UMLS:C1705774
biolink:NucleicAcidEntity,UMLS:C3537219
biolink:NucleicAcidEntity,UMLS:C5202695
biolink:NucleicAcidEntity,UMLS:C1709122
biolink:NucleicAcidEntity,UMLS:C1705464
biolink:NucleicAcidEntity,UMLS:C1707168
biolink:NucleicAcidEntity,UMLS:C3273688
biolink:NucleicAcidEntity,UMLS:C4284038
biolink:NucleicAcidEntity,UMLS:C0041992
biolink:NucleicAcidEntity,UMLS:C0049096
biolink:NucleicAcidEntity,UMLS:C1704876
biolink:NucleicAcidEntity,UMLS:C0369707
biolink:NucleicAcidEntity,UMLS:C2697642
biolink:NucleicAcidEntity,UMLS:C1481822
biolink:NucleicAcidEntity,UMLS:C0068351
biolink:NucleicAcidEntity,UMLS:C3540582
biolink:NucleicAcidEntity,UMLS:C3272389
biolink:NucleicAcidEntity,UMLS:C1705460
biolink:NucleicAcidEntity,UMLS:C3812737
biolink:NucleicAcidEntity,UMLS:C1705696
biolink:NucleicAcidEntity,UMLS:C2699845
biolink:NucleicAcidEntity,UMLS:C4284346
biolink:NucleicAcidEntity,UMLS:C4331265
biolink:NucleicAcidEntity,UMLS:C4321501
biolink:NucleicAcidEntity,UMLS:C4761349
biolink:NucleicAcidEntity,UMLS:C0883444
biolink:NucleicAcidEntity,UMLS:C1705060
biolink:NucleicAcidEntity,UMLS:C1707995
biolink:NucleicAcidEntity,UMLS:C3889449
biolink:NucleicAcidEntity,UMLS:C3811165
biolink:NucleicAcidEntity,UMLS:C4505592
biolink:NucleicAcidEntity,UMLS:C4284124
biolink:NucleicAcidEntity,UMLS:C1706511
biolink:NucleicAcidEntity,UMLS:C3543427
biolink:NucleicAcidEntity,UMLS:C2984593
biolink:NucleicAcidEntity,UMLS:C0050226
biolink:NucleicAcidEntity,UMLS:C4723657
biolink:NucleicAcidEntity,UMLS:C0047331
biolink:NucleicAcidEntity,UMLS:C5392300
biolink:NucleicAcidEntity,UMLS:C0050811
biolink:NucleicAcidEntity,UMLS:C4284460
biolink:NucleicAcidEntity,UMLS:C0031631
biolink:NucleicAcidEntity,UMLS:C4330029
biolink:NucleicAcidEntity,UMLS:C2981235
biolink:NucleicAcidEntity,UMLS:C3889972
biolink:NucleicAcidEntity,UMLS:C1481618
biolink:NucleicAcidEntity,UMLS:C1615581
biolink:NucleicAcidEntity,UMLS:C2987177
biolink:NucleicAcidEntity,UMLS:C2983392
biolink:NucleicAcidEntity,UMLS:C1959411
biolink:NucleicAcidEntity,UMLS:C1705666
biolink:NucleicAcidEntity,UMLS:C3538798
biolink:NucleicAcidEntity,UMLS:C1705637
biolink:NucleicAcidEntity,UMLS:C4321504
biolink:NucleicAcidEntity,UMLS:C0646911
biolink:NucleicAcidEntity,UMLS:C0761040
biolink:NucleicAcidEntity,UMLS:C3273501
biolink:NucleicAcidEntity,UMLS:C3273641
biolink:NucleicAcidEntity,UMLS:C1705757
biolink:NucleicAcidEntity,UMLS:C0049864
biolink:NucleicAcidEntity,UMLS:C3539616
biolink:NucleicAcidEntity,UMLS:C0133819
biolink:NucleicAcidEntity,UMLS:C1706152
biolink:NucleicAcidEntity,UMLS:C1706579
biolink:NucleicAcidEntity,UMLS:C3273657
biolink:NucleicAcidEntity,UMLS:C3890750
biolink:NucleicAcidEntity,UMLS:C1481688
biolink:NucleicAcidEntity,UMLS:C0071360
biolink:NucleicAcidEntity,UMLS:C0008601
biolink:NucleicAcidEntity,UMLS:C0082862
biolink:NucleicAcidEntity,UMLS:C3541221
biolink:NucleicAcidEntity,UMLS:C1709424
biolink:NucleicAcidEntity,UMLS:C3539607
biolink:NucleicAcidEntity,UMLS:C1706170
biolink:NucleicAcidEntity,UMLS:C1704887
biolink:NucleicAcidEntity,UMLS:C0258267
biolink:NucleicAcidEntity,UMLS:C1706016
biolink:NucleicAcidEntity,UMLS:C0217318
biolink:NucleicAcidEntity,UMLS:C0243216
biolink:NucleicAcidEntity,UMLS:C3872603
biolink:NucleicAcidEntity,UMLS:C3274855
biolink:NucleicAcidEntity,UMLS:C1705615
biolink:NucleicAcidEntity,UMLS:C0629929
biolink:NucleicAcidEntity,UMLS:C3814146
biolink:NucleicAcidEntity,UMLS:C4049880
biolink:NucleicAcidEntity,UMLS:C2984599
biolink:NucleicAcidEntity,UMLS:C0050064
biolink:NucleicAcidEntity,UMLS:C4050010
biolink:NucleicAcidEntity,UMLS:C0048906
biolink:NucleicAcidEntity,UMLS:C0526550
biolink:NucleicAcidEntity,UMLS:C5391561
biolink:NucleicAcidEntity,UMLS:C0075202
biolink:NucleicAcidEntity,UMLS:C4050150
biolink:NucleicAcidEntity,UMLS:C0078007
biolink:NucleicAcidEntity,UMLS:C1311713
biolink:NucleicAcidEntity,UMLS:C0041987
biolink:NucleicAcidEntity,UMLS:C3541417
biolink:NucleicAcidEntity,UMLS:C3810616
biolink:NucleicAcidEntity,UMLS:C1530610
biolink:NucleicAcidEntity,UMLS:C1705771
biolink:NucleicAcidEntity,UMLS:C5202646
biolink:NucleicAcidEntity,UMLS:C0052348
biolink:NucleicAcidEntity,UMLS:C3273829
biolink:NucleicAcidEntity,UMLS:C0003674
biolink:NucleicAcidEntity,UMLS:C0166485
biolink:NucleicAcidEntity,UMLS:C2347744
biolink:NucleicAcidEntity,UMLS:C4723872
biolink:NucleicAcidEntity,UMLS:C0369363
biolink:NucleicAcidEntity,UMLS:C3810537
biolink:NucleicAcidEntity,UMLS:C3272752
biolink:NucleicAcidEntity,UMLS:C4321271
biolink:NucleicAcidEntity,UMLS:C0242610
biolink:NucleicAcidEntity,UMLS:C1704942
biolink:NucleicAcidEntity,UMLS:C0671101
biolink:NucleicAcidEntity,UMLS:C4760803
biolink:NucleicAcidEntity,UMLS:C4284033
biolink:NucleicAcidEntity,UMLS:C0300917
biolink:NucleicAcidEntity,UMLS:C1710309
biolink:NucleicAcidEntity,UMLS:C1708839
biolink:NucleicAcidEntity,UMLS:C0297166
biolink:NucleicAcidEntity,UMLS:C2986639
biolink:NucleicAcidEntity,UMLS:C1136155
biolink:NucleicAcidEntity,UMLS:C0645576
biolink:NucleicAcidEntity,UMLS:C1708146
biolink:NucleicAcidEntity,UMLS:C1705081
biolink:NucleicAcidEntity,UMLS:C3813713
biolink:NucleicAcidEntity,UMLS:C1706177
biolink:NucleicAcidEntity,UMLS:C1704803
biolink:NucleicAcidEntity,UMLS:C0025895
biolink:NucleicAcidEntity,UMLS:C1708450
biolink:NucleicAcidEntity,UMLS:C2827457
biolink:NucleicAcidEntity,UMLS:C1481708
biolink:NucleicAcidEntity,UMLS:C3272400
biolink:NucleicAcidEntity,UMLS:C3813144
biolink:NucleicAcidEntity,UMLS:C1531162
biolink:NucleicAcidEntity,UMLS:C4084755
biolink:NucleicAcidEntity,UMLS:C4723672
biolink:NucleicAcidEntity,UMLS:C0766192
biolink:NucleicAcidEntity,UMLS:C1138413
biolink:NucleicAcidEntity,UMLS:C0529394
biolink:NucleicAcidEntity,UMLS:C0651770
biolink:NucleicAcidEntity,UMLS:C2697835
biolink:NucleicAcidEntity,UMLS:C3274819
biolink:NucleicAcidEntity,UMLS:C0041133
biolink:NucleicAcidEntity,UMLS:C3889455
biolink:NucleicAcidEntity,UMLS:C0763052
biolink:NucleicAcidEntity,UMLS:C3538887
biolink:NucleicAcidEntity,UMLS:C3273672
biolink:NucleicAcidEntity,UMLS:C1705142
biolink:NucleicAcidEntity,UMLS:C2825747
biolink:NucleicAcidEntity,UMLS:C2826053
biolink:NucleicAcidEntity,UMLS:C2987167
biolink:NucleicAcidEntity,UMLS:C3890916
biolink:NucleicAcidEntity,UMLS:C1704852
biolink:NucleicAcidEntity,UMLS:C2826004
biolink:NucleicAcidEntity,UMLS:C1709816
biolink:NucleicAcidEntity,UMLS:C0162327
biolink:NucleicAcidEntity,UMLS:C4724075
biolink:NucleicAcidEntity,UMLS:C4284286
biolink:NucleicAcidEntity,UMLS:C2983396
biolink:NucleicAcidEntity,UMLS:C0078751
biolink:NucleicAcidEntity,UMLS:C0205742
biolink:NucleicAcidEntity,UMLS:C0084253
biolink:NucleicAcidEntity,UMLS:C4084857
biolink:NucleicAcidEntity,UMLS:C1705389
biolink:NucleicAcidEntity,UMLS:C4084885
biolink:NucleicAcidEntity,UMLS:C3810599
biolink:NucleicAcidEntity,UMLS:C0076598
biolink:NucleicAcidEntity,UMLS:C4284782
biolink:NucleicAcidEntity,UMLS:C0113360
biolink:NucleicAcidEntity,UMLS:C1481645
biolink:NucleicAcidEntity,UMLS:C1705461
biolink:NucleicAcidEntity,UMLS:C0017066
biolink:NucleicAcidEntity,UMLS:C0001460
biolink:NucleicAcidEntity,UMLS:C3538800
biolink:NucleicAcidEntity,UMLS:C2827475
biolink:NucleicAcidEntity,UMLS:C3813716
biolink:NucleicAcidEntity,UMLS:C0758643
biolink:NucleicAcidEntity,UMLS:C1705257
biolink:NucleicAcidEntity,UMLS:C1705746
biolink:NucleicAcidEntity,UMLS:C3814149
biolink:NucleicAcidEntity,UMLS:C0072540
biolink:NucleicAcidEntity,UMLS:C2987230
biolink:NucleicAcidEntity,UMLS:C3273602
biolink:NucleicAcidEntity,UMLS:C0049358
biolink:NucleicAcidEntity,UMLS:C3890198
biolink:NucleicAcidEntity,UMLS:C0012937
biolink:NucleicAcidEntity,UMLS:C1706048
biolink:NucleicAcidEntity,UMLS:C3815268
biolink:NucleicAcidEntity,UMLS:C3539715
biolink:NucleicAcidEntity,UMLS:C1709125
biolink:NucleicAcidEntity,UMLS:C0671247
biolink:NucleicAcidEntity,UMLS:C0883503
biolink:NucleicAcidEntity,UMLS:C1709297
biolink:NucleicAcidEntity,UMLS:C3539650
biolink:NucleicAcidEntity,UMLS:C0148917
biolink:NucleicAcidEntity,UMLS:C3889135
biolink:NucleicAcidEntity,UMLS:C4283919
biolink:NucleicAcidEntity,UMLS:C1705801
biolink:NucleicAcidEntity,UMLS:C0678205
biolink:NucleicAcidEntity,UMLS:C0049066
biolink:NucleicAcidEntity,UMLS:C1705561
biolink:NucleicAcidEntity,UMLS:C5239978
biolink:NucleicAcidEntity,UMLS:C4321444
biolink:NucleicAcidEntity,UMLS:C0049182
biolink:NucleicAcidEntity,UMLS:C3810548
biolink:NucleicAcidEntity,UMLS:C0047242
biolink:NucleicAcidEntity,UMLS:C0047540
biolink:NucleicAcidEntity,UMLS:C3539610
biolink:NucleicAcidEntity,UMLS:C4521514
biolink:NucleicAcidEntity,UMLS:C3812755
biolink:NucleicAcidEntity,UMLS:C0658235
biolink:NucleicAcidEntity,UMLS:C0293703
biolink:NucleicAcidEntity,UMLS:C1705515
biolink:NucleicAcidEntity,UMLS:C0672149
biolink:NucleicAcidEntity,UMLS:C1706178
biolink:NucleicAcidEntity,UMLS:C0035142
biolink:NucleicAcidEntity,UMLS:C0069148
biolink:NucleicAcidEntity,UMLS:C4279258
biolink:NucleicAcidEntity,UMLS:C1705593
biolink:NucleicAcidEntity,UMLS:C3273503
biolink:NucleicAcidEntity,UMLS:C4521375
biolink:NucleicAcidEntity,UMLS:C1707620
biolink:NucleicAcidEntity,UMLS:C4283784
biolink:NucleicAcidEntity,UMLS:C0592290
biolink:NucleicAcidEntity,UMLS:C3889694
biolink:NucleicAcidEntity,UMLS:C1705897
biolink:NucleicAcidEntity,UMLS:C3540626
biolink:NucleicAcidEntity,UMLS:C0207318
biolink:NucleicAcidEntity,UMLS:C1705410
biolink:NucleicAcidEntity,UMLS:C1529507
biolink:NucleicAcidEntity,UMLS:C3890884
biolink:NucleicAcidEntity,UMLS:C3272739
biolink:NucleicAcidEntity,UMLS:C2984126
biolink:NucleicAcidEntity,UMLS:C2827376
biolink:NucleicAcidEntity,UMLS:C0617684
biolink:NucleicAcidEntity,UMLS:C3540486
biolink:NucleicAcidEntity,UMLS:C1710004
biolink:NucleicAcidEntity,UMLS:C4761641
biolink:NucleicAcidEntity,UMLS:C3889386
biolink:NucleicAcidEntity,UMLS:C0080206
biolink:NucleicAcidEntity,UMLS:C3653974
biolink:NucleicAcidEntity,UMLS:C5202734
biolink:NucleicAcidEntity,UMLS:C0057903
biolink:NucleicAcidEntity,UMLS:C0041528
biolink:NucleicAcidEntity,UMLS:C3273865
biolink:NucleicAcidEntity,UMLS:C3539760
biolink:NucleicAcidEntity,UMLS:C2981875
biolink:NucleicAcidEntity,UMLS:C3813160
biolink:NucleicAcidEntity,UMLS:C0104741
biolink:NucleicAcidEntity,UMLS:C0041994
biolink:NucleicAcidEntity,UMLS:C4723671
biolink:NucleicAcidEntity,UMLS:C0045183
biolink:NucleicAcidEntity,UMLS:C0050212
biolink:NucleicAcidEntity,UMLS:C0041525
biolink:NucleicAcidEntity,UMLS:C1704965
biolink:NucleicAcidEntity,UMLS:C0047197
biolink:NucleicAcidEntity,UMLS:C1708122
